"SampleType","LabNum","LabId","CeramideName","Protocol","LC","MassAnalyzerType","MassAnalyzerResolution","ConcMultiPoint","Outlier"
"SRM",28,"32","Cer 18:1;O2/16:0","OTHER","RP","TOF","HighRes",0.3429602694602282,TRUE
"SRM",29,"33","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.2656803260700053,FALSE
"SRM",30,"34","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.20984590208088863,FALSE
"SRM",31,"35","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.21428495582355905,FALSE
"SRM",32,"36","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.23764322692321196,FALSE
"SRM",33,"37","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.2761451574262022,FALSE
"SRM",34,"38","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.06246144695150027,TRUE
"SRM",1,"02b","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08811796913170263,FALSE
"SRM",2,"03","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.08661782724105432,FALSE
"SRM",3,"04","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09091235379745959,FALSE
"SRM",4,"05","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.09551632529169354,FALSE
"SRM",5,"07","Cer 18:1;O2/18:0","OTHER","RP","Orbitrap","HighRes",0.08313686647956703,FALSE
"SRM",6,"09","Cer 18:1;O2/18:0","OTHER","FIA","QQQ","LowRes",0.09560684140241188,FALSE
"SRM",7,"10a","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.062172647052979264,FALSE
"SRM",7,"10b","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.056563504033617,TRUE
"SRM",8,"12","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.10498733753287855,FALSE
"SRM",9,"13","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.1255507602238306,TRUE
"SRM",10,"14","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08346183722672167,FALSE
"SRM",11,"15","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.0871282795685367,FALSE
"SRM",12,"16","Cer 18:1;O2/18:0","OTHER","RP","Orbitrap","HighRes",0.07759795022813448,FALSE
"SRM",13,"17a","Cer 18:1;O2/18:0","OTHER","RP","TOF","HighRes",0.11866258325883221,TRUE
"SRM",14,"18a","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08251312372042854,FALSE
"SRM",14,"18b","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.0892348617999863,FALSE
"SRM",15,"19","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08221285729572876,FALSE
"SRM",16,"20a","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.07358607769477864,FALSE
"SRM",16,"20b","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.07935442284700196,FALSE
"SRM",17,"21","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.18143217733042902,TRUE
"SRM",18,"22","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08847002770852753,FALSE
"SRM",19,"23","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.0905278164698861,FALSE
"SRM",20,"24","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08662268829180139,FALSE
"SRM",21,"25","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09215011829994901,FALSE
"SRM",22,"26a","Cer 18:1;O2/18:0","OTHER","FIA","Orbitrap","HighRes",0.13924232188339922,TRUE
"SRM",22,"26b","Cer 18:1;O2/18:0","OTHER","FIA","QQQ","LowRes",0.05206764459336386,TRUE
"SRM",23,"27","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.05912350985571432,FALSE
"SRM",24,"28","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.07730221575010324,FALSE
"SRM",25,"29a","Cer 18:1;O2/18:0","SOP","RP","TOF","HighRes",0.0821822888651227,FALSE
"SRM",25,"29b","Cer 18:1;O2/18:0","OTHER","SFC","QQQ","LowRes",0.0910023974354279,FALSE
"SRM",26,"30","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08312023319096354,FALSE
"SRM",27,"31","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.07684009588126577,FALSE
"SRM",28,"32","Cer 18:1;O2/18:0","OTHER","RP","TOF","HighRes",0.14630487355518065,TRUE
"SRM",29,"33","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.08573856486759511,FALSE
"SRM",30,"34","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.07143812362245587,FALSE
"SRM",31,"35","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.06743254974442298,FALSE
"SRM",32,"36","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08439855430352991,FALSE
"SRM",33,"37","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.08911761515560399,FALSE
"SRM",34,"38","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.01993204742308436,TRUE
"SRM",1,"02b","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.641395627572555,FALSE
"SRM",2,"03","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",2.673087438274486,FALSE
"SRM",3,"04","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.5341101287421823,FALSE
"SRM",4,"05","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",2.6410235295898468,FALSE
"SRM",5,"07","Cer 18:1;O2/24:0","OTHER","RP","Orbitrap","HighRes",2.359477905232679,FALSE
"SRM",6,"09","Cer 18:1;O2/24:0","OTHER","FIA","QQQ","LowRes",2.432094099268396,FALSE
"SRM",7,"10a","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.0087585201185982,FALSE
"SRM",7,"10b","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",1.8483908257281254,FALSE
"SRM",8,"12","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.668067015407275,FALSE
"SRM",9,"13","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",3.8980904215479644,TRUE
"SRM",10,"14","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.755734538852099,FALSE
"SRM",11,"15","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",3.201573159350197,TRUE
"SRM",12,"16","Cer 18:1;O2/24:0","OTHER","RP","Orbitrap","HighRes",2.3784355836522364,FALSE
"SRM",13,"17a","Cer 18:1;O2/24:0","OTHER","RP","TOF","HighRes",2.4368296603270214,FALSE
"SRM",14,"18a","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.2964732787254785,FALSE
"SRM",14,"18b","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.700141573200248,FALSE
"SRM",15,"19","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.1734779668431257,FALSE
"SRM",16,"20a","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.154435031312305,FALSE
"SRM",16,"20b","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",2.335311092535689,FALSE
"SRM",17,"21","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",5.017349695409944,TRUE
"SRM",18,"22","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.5541113669347046,FALSE
"SRM",19,"23","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.4912265449169273,FALSE
"SRM",20,"24","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.344177262991946,FALSE
"SRM",21,"25","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.551263072337913,FALSE
"SRM",22,"26a","Cer 18:1;O2/24:0","OTHER","FIA","Orbitrap","HighRes",2.3137024405876123,FALSE
"SRM",22,"26b","Cer 18:1;O2/24:0","OTHER","FIA","QQQ","LowRes",2.125980078972781,FALSE
"SRM",23,"27","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.105912799264752,FALSE
"SRM",24,"28","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",3.1159979617649043,FALSE
"SRM",25,"29a","Cer 18:1;O2/24:0","SOP","RP","TOF","HighRes",2.4632942833879614,FALSE
"SRM",25,"29b","Cer 18:1;O2/24:0","OTHER","SFC","QQQ","LowRes",2.4847888041527884,FALSE
"SRM",26,"30","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.182432155163641,FALSE
"SRM",27,"31","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.52089418933685,FALSE
"SRM",28,"32","Cer 18:1;O2/24:0","OTHER","RP","TOF","HighRes",2.370427992914609,FALSE
"SRM",29,"33","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",2.443894342051996,FALSE
"SRM",30,"34","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.171874527022937,FALSE
"SRM",31,"35","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",2.152768216709057,FALSE
"SRM",32,"36","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",2.4932210864756605,FALSE
"SRM",33,"37","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",2.48197538275134,FALSE
"SRM",34,"38","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",0.5399646932819553,TRUE
"SRM",1,"02b","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.9444254410701977,FALSE
"SRM",2,"03","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",0.8550226037984381,FALSE
"SRM",3,"04","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.9160834305430262,FALSE
"SRM",4,"05","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",0.9104073173364632,FALSE
"SRM",5,"07","Cer 18:1;O2/24:1","OTHER","RP","Orbitrap","HighRes",0.8833809121729819,FALSE
"SRM",6,"09","Cer 18:1;O2/24:1","OTHER","FIA","QQQ","LowRes",0.8914860628574304,FALSE
"SRM",7,"10a","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.7779072044531821,FALSE
"SRM",7,"10b","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",0.5805061867412744,TRUE
"SRM",8,"12","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.9406935471460872,FALSE
"SRM",9,"13","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",1.3790992517313216,TRUE
"SRM",10,"14","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.9213742205646583,FALSE
"SRM",11,"15","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",1.1676286325269656,TRUE
"SRM",12,"16","Cer 18:1;O2/24:1","OTHER","RP","Orbitrap","HighRes",0.894223354778217,FALSE
"SRM",13,"17a","Cer 18:1;O2/24:1","OTHER","RP","TOF","HighRes",1.0803285052063183,TRUE
"SRM",14,"18a","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.8231808785822361,FALSE
"SRM",14,"18b","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.8967160765150306,FALSE
"SRM",15,"19","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.8326807483099026,FALSE
"SRM",16,"20a","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.7632286176488936,FALSE
"SRM",16,"20b","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",0.8488032413491504,FALSE
"SRM",17,"21","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",1.7906420827768499,TRUE
"SRM",18,"22","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.89927770218721,FALSE
"SRM",19,"23","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.873889058320375,FALSE
"SRM",20,"24","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.8484022857369975,FALSE
"SRM",21,"25","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.9007969365251952,FALSE
"SRM",22,"26a","Cer 18:1;O2/24:1","OTHER","FIA","Orbitrap","HighRes",0.9156655768484296,FALSE
"SRM",22,"26b","Cer 18:1;O2/24:1","OTHER","FIA","QQQ","LowRes",0.7516303466682605,FALSE
"SRM",23,"27","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.6807644922221503,FALSE
"SRM",24,"28","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",1.0196941120819218,FALSE
"SRM",25,"29a","Cer 18:1;O2/24:1","SOP","RP","TOF","HighRes",0.8562995243605397,FALSE
"SRM",25,"29b","Cer 18:1;O2/24:1","OTHER","SFC","QQQ","LowRes",1.2614930492429957,TRUE
"SRM",26,"30","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.8095196279799595,FALSE
"SRM",27,"31","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.8736072631967032,FALSE
"SRM",28,"32","Cer 18:1;O2/24:1","OTHER","RP","TOF","HighRes",1.2841929967640382,TRUE
"SRM",29,"33","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",0.8488196705918843,FALSE
"SRM",30,"34","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.7505701333913144,FALSE
"SRM",31,"35","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",0.7193226592927293,FALSE
"SRM",32,"36","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.8204550095522036,FALSE
"SRM",33,"37","Cer 18:1;O2/24:1","OTHER","RP","QQQ","LowRes",0.849404373988184,FALSE
"SRM",34,"38","Cer 18:1;O2/24:1","SOP","RP","QQQ","LowRes",0.1903455739356762,TRUE
"hTAG",1,"02b","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.32090756029275386,FALSE
"hTAG",2,"03","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.26437628712056993,FALSE
"hTAG",3,"04","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.3066942193674691,FALSE
"hTAG",4,"05","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.29595183443797224,FALSE
"hTAG",5,"07","Cer 18:1;O2/16:0","OTHER","RP","Orbitrap","HighRes",0.4351754333831931,TRUE
"hTAG",6,"09","Cer 18:1;O2/16:0","OTHER","FIA","QQQ","LowRes",0.2777024897520365,FALSE
"hTAG",7,"10a","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.18300807153392265,TRUE
"hTAG",7,"10b","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.21340006792861804,FALSE
"hTAG",8,"12","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.31290024357836277,FALSE
"hTAG",9,"13","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.2521894051388579,FALSE
"hTAG",10,"14","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.27768580298036355,FALSE
"hTAG",11,"15","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2902270384390738,FALSE
"hTAG",12,"16","Cer 18:1;O2/16:0","OTHER","RP","Orbitrap","HighRes",0.2706958389528862,FALSE
"hTAG",13,"17a","Cer 18:1;O2/16:0","OTHER","RP","TOF","HighRes",0.3529957430457019,FALSE
"hTAG",14,"18a","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2881588513279021,FALSE
"hTAG",14,"18b","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2959483169228335,FALSE
"hTAG",15,"19","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.3067862503062536,FALSE
"hTAG",16,"20a","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.3387139055196966,FALSE
"hTAG",16,"20b","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.30467831906628584,FALSE
"hTAG",17,"21","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.5293426770841017,TRUE
"hTAG",18,"22","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2769813247112129,FALSE
"hTAG",19,"23","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.30111784592926044,FALSE
"hTAG",20,"24","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2949179873690848,FALSE
"hTAG",21,"25","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.31569856315895034,FALSE
"hTAG",22,"26a","Cer 18:1;O2/16:0","OTHER","FIA","Orbitrap","HighRes",0.24008511345825012,FALSE
"hTAG",22,"26b","Cer 18:1;O2/16:0","OTHER","FIA","QQQ","LowRes",0.23286478735131577,FALSE
"hTAG",23,"27","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.21782243128299383,FALSE
"hTAG",24,"28","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2604044656865236,FALSE
"hTAG",25,"29a","Cer 18:1;O2/16:0","SOP","RP","TOF","HighRes",0.2772364235521571,FALSE
"hTAG",25,"29b","Cer 18:1;O2/16:0","OTHER","SFC","QQQ","LowRes",0.2748073799963122,FALSE
"hTAG",26,"30","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.38777479468454473,FALSE
"hTAG",27,"31","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.29038247127902983,FALSE
"hTAG",28,"32","Cer 18:1;O2/16:0","OTHER","RP","TOF","HighRes",0.33444128989718536,FALSE
"hTAG",29,"33","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.31775276090205645,FALSE
"hTAG",30,"34","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2617932531564477,FALSE
"hTAG",31,"35","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.24825666486824755,FALSE
"hTAG",32,"36","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.2851372331181307,FALSE
"hTAG",33,"37","Cer 18:1;O2/16:0","OTHER","RP","QQQ","LowRes",0.32101610870227315,FALSE
"hTAG",34,"38","Cer 18:1;O2/16:0","SOP","RP","QQQ","LowRes",0.10770263874962088,TRUE
"hTAG",1,"02b","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.10596716282107567,FALSE
"hTAG",2,"03","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.10313627164036959,FALSE
"hTAG",3,"04","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.10730487518958169,FALSE
"hTAG",4,"05","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.10694821736733874,FALSE
"hTAG",5,"07","Cer 18:1;O2/18:0","OTHER","RP","Orbitrap","HighRes",0.10686729166231718,FALSE
"hTAG",6,"09","Cer 18:1;O2/18:0","OTHER","FIA","QQQ","LowRes",0.10218313724006141,FALSE
"hTAG",7,"10a","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.07195754360591078,FALSE
"hTAG",7,"10b","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.06243544156718765,TRUE
"hTAG",8,"12","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.12361751055693224,FALSE
"hTAG",9,"13","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.14822337338930078,TRUE
"hTAG",10,"14","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.10287855356940112,FALSE
"hTAG",11,"15","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09879136963460924,FALSE
"hTAG",12,"16","Cer 18:1;O2/18:0","OTHER","RP","Orbitrap","HighRes",0.08877983743639686,FALSE
"hTAG",13,"17a","Cer 18:1;O2/18:0","OTHER","RP","TOF","HighRes",0.14077751284109188,TRUE
"hTAG",14,"18a","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.10273141442072459,FALSE
"hTAG",14,"18b","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.0978318427627343,FALSE
"hTAG",15,"19","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09687462560574271,FALSE
"hTAG",16,"20a","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09349910670464995,FALSE
"hTAG",16,"20b","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.09199122669007033,FALSE
"hTAG",17,"21","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.2002237103034885,TRUE
"hTAG",18,"22","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09935406863544768,FALSE
"hTAG",19,"23","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.11293950057857967,FALSE
"hTAG",20,"24","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.11063094973066291,FALSE
"hTAG",21,"25","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09970415606110412,FALSE
"hTAG",22,"26a","Cer 18:1;O2/18:0","OTHER","FIA","Orbitrap","HighRes",0.09211452195946954,FALSE
"hTAG",22,"26b","Cer 18:1;O2/18:0","OTHER","FIA","QQQ","LowRes",0.04483206137714253,TRUE
"hTAG",23,"27","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.06835259866913702,TRUE
"hTAG",24,"28","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09483828991671178,FALSE
"hTAG",25,"29a","Cer 18:1;O2/18:0","SOP","RP","TOF","HighRes",0.09287770619177473,FALSE
"hTAG",25,"29b","Cer 18:1;O2/18:0","OTHER","SFC","QQQ","LowRes",0.12432223150024327,FALSE
"hTAG",26,"30","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08909536323644174,FALSE
"hTAG",27,"31","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.09468549859876842,FALSE
"hTAG",28,"32","Cer 18:1;O2/18:0","OTHER","RP","TOF","HighRes",0.131945055436378,TRUE
"hTAG",29,"33","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.09828406026267722,FALSE
"hTAG",30,"34","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.08886731462568387,FALSE
"hTAG",31,"35","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.07787472394271065,FALSE
"hTAG",32,"36","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.10276249662220117,FALSE
"hTAG",33,"37","Cer 18:1;O2/18:0","OTHER","RP","QQQ","LowRes",0.1062420939278514,FALSE
"hTAG",34,"38","Cer 18:1;O2/18:0","SOP","RP","QQQ","LowRes",0.033668401803404115,TRUE
"hTAG",1,"02b","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",4.142476286458632,FALSE
"hTAG",2,"03","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",4.057781092055992,FALSE
"hTAG",3,"04","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",3.8177327152242,FALSE
"hTAG",4,"05","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",4.125887436965802,FALSE
"hTAG",5,"07","Cer 18:1;O2/24:0","OTHER","RP","Orbitrap","HighRes",4.0051541796797965,FALSE
"hTAG",6,"09","Cer 18:1;O2/24:0","OTHER","FIA","QQQ","LowRes",3.8072647238556665,FALSE
"hTAG",7,"10a","Cer 18:1;O2/24:0","SOP","RP","QQQ","LowRes",3.300894298256365,FALSE
"hTAG",7,"10b","Cer 18:1;O2/24:0","OTHER","RP","QQQ","LowRes",2.7611432416765718,FALSE
