Sample,ceramideId,isotope,replicate,area,SampleType,LabId,ceramideName,Protocol,Vendor,Instrument,MassAnalyzerType
yA-A 3,4,l,2,40848.6412483428,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 3,4,l,3,20588.5976589291,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 3,1,h,1,14379.4931366517,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 3,1,h,2,13750.645830035,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 3,1,h,3,8155.03108227888,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 3,2,h,1,13440.8368826534,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 3,2,h,2,13115.6927337437,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 3,2,h,3,6228.47073817741,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 3,3,h,1,281504.327538155,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 3,3,h,2,267827.836411611,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 3,3,h,3,136757.702431543,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 3,4,h,1,76535.386461898,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 3,4,h,2,72848.768173123,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 3,4,h,3,36413.5085401729,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 4,1,l,1,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 4,1,l,2,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 4,1,l,3,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 4,2,l,1,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 4,2,l,2,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 4,2,l,3,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 4,3,l,1,NA,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 4,3,l,2,NA,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 4,3,l,3,NA,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 4,4,l,1,NA,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 4,4,l,2,NA,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 4,4,l,3,NA,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 4,1,h,1,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 4,1,h,2,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 4,1,h,3,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 4,2,h,1,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 4,2,h,2,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 4,2,h,3,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 4,3,h,1,NA,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 4,3,h,2,NA,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 4,3,h,3,NA,NIST YAA,20b,Cer 18:1;O2/24:0,Preferred,Agilent,6460,QQQ
yA-A 4,4,h,1,NA,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 4,4,h,2,NA,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 4,4,h,3,NA,NIST YAA,20b,Cer 18:1;O2/24:1,Preferred,Agilent,6460,QQQ
yA-A 5,1,l,1,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 5,1,l,2,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 5,1,l,3,NA,NIST YAA,20b,Cer 18:1;O2/16:0,Preferred,Agilent,6460,QQQ
yA-A 5,2,l,1,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 5,2,l,2,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
yA-A 5,2,l,3,NA,NIST YAA,20b,Cer 18:1;O2/18:0,Preferred,Agilent,6460,QQQ
