Sample,ceramideId,isotope,replicate,area,SampleType,LabId,ceramideName,Protocol,Vendor,Instrument,MassAnalyzerType
STD 5,2,l,3,103000,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,3,l,1,1610000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,3,l,2,1570000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,3,l,3,1610000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,4,l,1,1260000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,4,l,2,1280000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,4,l,3,1360000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,1,h,1,577000,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,1,h,2,479000,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,1,h,3,473000,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,2,h,1,775000,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,2,h,2,727000,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,2,h,3,715000,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,3,h,1,20700000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,3,h,2,20600000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,3,h,3,20600000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,4,h,1,6410000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,4,h,2,6460000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 5,4,h,3,6360000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,1,l,1,65000,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,1,l,2,57100,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,1,l,3,48100,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,2,l,1,98600,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,2,l,2,88100,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,2,l,3,87300,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,3,l,1,1410000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,3,l,2,1230000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,3,l,3,1340000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,4,l,1,1110000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,4,l,2,1020000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,4,l,3,1050000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,1,h,1,687000,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,1,h,2,506000,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,1,h,3,485000,Calibration Line 1,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,2,h,1,832000,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,2,h,2,804000,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,2,h,3,793000,Calibration Line 1,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,3,h,1,21800000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,3,h,2,20800000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,3,h,3,20800000,Calibration Line 1,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,4,h,1,7000000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,4,h,2,6810000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 6,4,h,3,6750000,Calibration Line 1,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,1,l,1,7280000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,1,l,2,9230000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,1,l,3,8690000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,2,l,1,8210000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,2,l,2,8280000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,2,l,3,8150000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,3,l,1,107000000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,3,l,2,113000000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,3,l,3,108000000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,4,l,1,97200000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,4,l,2,96200000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,4,l,3,96600000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,1,h,1,318000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,1,h,2,422000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,1,h,3,391000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,2,h,1,324000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,2,h,2,334000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,2,h,3,319000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,3,h,1,9020000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,3,h,2,8720000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,3,h,3,8480000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,4,h,1,2740000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,4,h,2,2670000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 1,4,h,3,2590000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,1,l,1,3800000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,1,l,2,3610000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,1,l,3,3850000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,2,l,1,4320000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,2,l,2,4000000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,2,l,3,4180000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,3,l,1,58300000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,3,l,2,55000000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,3,l,3,56400000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,4,l,1,55000000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,4,l,2,48700000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,4,l,3,54000000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,1,h,1,329000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,1,h,2,311000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,1,h,3,323000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,2,h,1,352000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,2,h,2,322000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,2,h,3,310000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,3,h,1,9010000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,3,h,2,8590000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,3,h,3,8510000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,4,h,1,2900000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,4,h,2,2780000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 2,4,h,3,2790000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,1,l,1,392000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,1,l,2,418000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,1,l,3,406000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
