Study,Species,LabId,Conc
Quehenberger,"Cer 18:1;O2/16:0",1,0.331
Quehenberger,"Cer 18:1;O2/18:0",1,0.128
Quehenberger,"Cer 18:1;O2/24:0",1,3
Quehenberger,"Cer 18:1;O2/24:1",1,1
