ceramideName,ceramideId,isotope,Concentration,Unit
"Cer 18:1;O2/16:0",1,l,2,pmol/µL [µM]
"Cer 18:1;O2/18:0",2,l,2,pmol/µL [µM]
"Cer 18:1;O2/24:0",3,l,20,pmol/µL [µM]
"Cer 18:1;O2/24:1",4,l,20,pmol/µL [µM]
